date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
21-06-17,6064986.607,2016,1802150000,0.191312,7562060,0,11947.73592
22-06-17,3997308.732,1567,1720520000,0.182819,5643220,0,10450.69282
23-06-17,3456783.339,1409,1645960000,0.197522,6104580,0,9216.241349
24-06-17,8608247.085,1427,1777710000,0.18616,8007700,0,12358.81941
25-06-17,2972220.077,1378,1667510000,0.177182,6781830,0,9923.863997
26-06-17,4726537.42,1682,1597940000,0.162366,8615680,0,12061.13409
27-06-17,100751007.2,1687,1461290000,0.163454,5954270,0,19408.11561
28-06-17,26470148.1,1870,1477110000,0.170694,7495030,0,13370.06224
29-06-17,3107858.451,1608,1540500000,0.163684,4851220,0,16615.0922
30-06-17,2492767.266,1679,1474290000,0.159532,4116550,0,9725.061576
01-07-17,4870362.215,2094,1436360000,0.145722,3496010,0,10642.03628
02-07-17,5288759.741,2230,1307290000,0.159311,5179360,0,12128.46101
03-07-17,2927037.221,2495,1434680000,0.176653,5657780,0,11635.37486
04-07-17,6236278.483,1975,1586620000,0.18835,12967300,0,12057.46007
05-07-17,2017208.622,1951,1685080000,0.174562,3884360,0,10252.84299
06-07-17,3131549.678,1825,1569400000,0.169307,3867280,0,9464.210326
07-07-17,6672072.256,2236,1523510000,0.156905,4444970,0,10546.24434
08-07-17,5505407.423,1942,1402870000,0.158505,4663310,0,11458.33086
09-07-17,1976186.867,1731,1428980000,0.152993,2789610,0,8345.812313
10-07-17,12245677.8,1987,1380660000,0.132048,5462570,0,12941.22507
11-07-17,4886910.245,3418,1212930000,0.119303,4746410,0,39716.10038
12-07-17,4747297.307,2520,1058530000,0.133841,3307920,0,24207.45601
13-07-17,3153317.803,2023,1209350000,0.122953,3135620,0,10714.93518
14-07-17,2488062.802,2482,1104370000,0.117498,2077230,0,30994.0382
15-07-17,2407255.04,1934,1057430000,0.111478,3213760,0,13499.91721
16-07-17,1963057.937,1376,999834000,0.097294,2583610,0,8773.746891
17-07-17,5315548.821,1657,876887000,0.133729,4458730,0,12650.76304
18-07-17,2385088.446,2004,1222820000,0.132327,5351550,0,10970.48461
19-07-17,1950768.63,1434,1187570000,0.126825,2800440,0,8200.025887
20-07-17,2674197.278,1503,1140830000,0.152087,3545910,0,8856.209191
21-07-17,1782416.298,2030,1384740000,0.143792,2788780,0,18294.9086
22-07-17,2453877.113,2229,1291780000,0.176768,5211550,0,19840.87488
23-07-17,3533607.39,1736,1590560000,0.166136,5915450,0,9316.564798
24-07-17,3864746.822,1668,1493910000,0.169644,2995870,0,11207.36611
25-07-17,4404268.832,1660,1526900000,0.158206,6075320,0,11992.8181
26-07-17,2029818.594,1650,1421080000,0.156463,2508770,0,7885.58793
27-07-17,2555738.015,2040,1411810000,0.170475,5341670,0,11499.12794
28-07-17,2309718.532,1709,1540930000,0.165774,5062930,0,10001.63043
29-07-17,1926453.886,1572,1488300000,0.170197,2496500,0,8631.403599
30-07-17,1447256.748,1468,1535980000,0.1605,2475570,0,7806.230515
31-07-17,1384030.803,1603,1447330000,0.165068,2892660,0,7994.051912
01-08-17,9557694.73,2992,1490440000,0.181054,3956940,0,27735.42008
02-08-17,8461412.746,2736,1637360000,0.219719,14489000,0,17065.15998
03-08-17,9468399.909,3372,1990690000,0.22689,14302400,0,20390.01418
