date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
27-06-17,88647100.6,28377,1830180000,19.14,304733000,31366.09375,14.12220913
28-06-17,43915154.11,27720,1782010000,19.65,181039000,31156.5625,12.80518623
29-06-17,23599261.37,26755,1825930000,18.66,102812000,31584.53125,12.20426001
30-06-17,53057886.7,27736,1731060000,18.92,120634000,31610.15625,13.4783683
01-07-17,24640895.02,26450,1745950000,17.81,64563300,31843.125,12.26310746
02-07-17,29744276.53,27054,1652150000,17.91,88689500,31096.09375,12.79989918
03-07-17,29289750.79,27180,1669210000,17.85,80328000,31393.28125,12.81010573
04-07-17,26468258.68,29539,1662670000,18.05,85616700,32106.40625,14.14127331
05-07-17,34733473.14,26676,1682750000,17.77,57671900,31413.125,12.71445746
06-07-17,30126808.18,28244,1657550000,17.91,62603300,31307.5,13.52227929
07-07-17,22139398.28,28202,1675380000,16.75,63005000,31616.875,13.51172046
08-07-17,31469867.6,27846,1562560000,16.99,113998000,31459.53125,13.44760592
09-07-17,24038744.04,26309,1584440000,16.26,56397400,31484.0625,12.24604891
10-07-17,34477848.69,28439,1516460000,15.48,146147000,32461.5625,13.91612483
11-07-17,112833847.7,34329,1421880000,14.72,194378000,31768.59375,17.18489055
12-07-17,196364902.6,47310,1373170000,19.94,725473000,33060.15625,26.31302037
13-07-17,112107352.9,42028,1874350000,18.36,429173000,31333.90625,22.2655175
14-07-17,78042844.61,33700,1722240000,17.55,215528000,31773.90625,16.54384332
15-07-17,75651688.96,32902,1646950000,14.77,243159000,31202.1875,16.44773321
16-07-17,66375310.34,33583,1376490000,14.18,249231000,31825.78125,17.10632514
17-07-17,75921184.73,36337,1348150000,15.5,300782000,31549.53125,19.01461332
18-07-17,64670170.89,32690,1451740000,16.4,282383000,31585,16.48951933
19-07-17,46041221.62,30230,1538640000,14.83,153459000,30193.4375,14.58295621
20-07-17,50253132.2,31223,1400840000,16.06,179261000,31299.375,15.3658009
21-07-17,41645069.66,29200,1510790000,16.14,178167000,31564.84375,14.81186855
22-07-17,28984214.61,26470,1511020000,16.51,70103300,31436.875,12.91818043
23-07-17,23947349.43,32411,1549590000,15.78,76647400,31319.84375,33.38086172
24-07-17,22217453.62,32797,1486560000,15.88,38370000,31129.6875,22.05691958
25-07-17,35829033.58,30237,1491550000,14.92,74645500,31958.28125,17.09694494
26-07-17,26646851.5,29473,1395600000,14.77,46058800,31658.90625,16.71186147
27-07-17,12457735.23,28923,1390780000,14.66,28722600,31364.21875,16.10850957
28-07-17,19911979.83,29739,1376840000,14.16,48972400,31834.53125,16.95427022
29-07-17,24780688.36,30675,1330870000,14.4,65494300,31396.875,23.49083346
30-07-17,12355066.54,28705,1347810000,13.81,37797400,31604.6875,15.97947517
31-07-17,25778104.39,31409,1295940000,14,44660400,31915.15625,17.84610682
01-08-17,23887226.41,28905,1319170000,14.57,86270500,31225,16.86147492
