date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
01-06-17,6600338915,312559,37446200000,2407.88,1653180000,2062.5,561.6506133
02-06-17,5830336123,300256,39344600000,2488.55,1317030000,1987.5,499.2182264
03-06-17,5838966947,297480,40817100000,2515.35,1514950000,2262.5,503.9878237
04-06-17,4584847813,254857,41708200000,2511.81,1355120000,2025,471.0684042
05-06-17,6073099644,274263,41133900000,2686.81,1369310000,1987.5,438.6788174
06-06-17,6035200737,314072,44061000000,2863.2,2089610000,2012.5,535.2708554
07-06-17,5545451977,332491,46989800000,2732.16,1517710000,2000,656.3625276
08-06-17,5458298697,300045,44557100000,2805.62,1281170000,2025,492.0073024
09-06-17,5842142120,272640,45987100000,2823.81,1348950000,1825,462.4392889
10-06-17,5438197758,273512,46331400000,2947.71,2018890000,1887.5,414.5439262
11-06-17,4854936762,223428,48208700000,2958.11,1752400000,1725,360.1519041
12-06-17,5597247435,270277,48391200000,2659.63,2569530000,1950,395.8797631
13-06-17,6707019884,283736,43934100000,2717.02,1781200000,1725,462.918028
14-06-17,6172942672,280982,44528300000,2506.37,1696560000,1700,454.0542456
15-06-17,5715886717,304510,40971300000,2464.58,2026260000,1975,459.3559411
16-06-17,6455766930,279382,40484100000,2518.56,1195190000,1912.5,382.816318
17-06-17,4431637545,237550,41217200000,2655.88,1534510000,1775,327.1704737
18-06-17,3698232901,207193,43539300000,2548.29,1178660000,1675,273.1286417
19-06-17,5671247203,255352,41800600000,2589.6,1446840000,1937.5,365.3067187
20-06-17,6160247264,274134,42498000000,2721.79,1854190000,1812.5,381.8442515
21-06-17,6438772539,273195,44440800000,2689.1,1626580000,1662.5,447.7017667
22-06-17,5869017266,267521,44143700000,2705.41,1097940000,1712.5,458.2218222
23-06-17,5218278381,280541,44415900000,2744.91,961319000,2087.5,370.5002924
24-06-17,4140202541,224825,44932900000,2608.72,982750000,1725,308.5481162
25-06-17,3771057677,186306,42783800000,2589.41,1161100000,1687.5,255.8019453
26-06-17,5640726854,242763,42514000000,2478.45,1663280000,1687.5,347.2586173
27-06-17,5367335490,256108,40677900000,2552.45,1489790000,1650,370.2758158
28-06-17,5495536042,279558,41906700000,2574.79,1183870000,1875,393.902414
29-06-17,6632147199,240101,42150300000,2539.32,949979000,1625,341.7659398
30-06-17,4750106322,259819,41689100000,2480.84,860273000,1750,365.3792877
01-07-17,3499593251,235021,40928200000,2434.55,779914000,2112.5,265.1670235
02-07-17,3069297597,199491,40010500000,2506.47,803747000,2337.5,209.7560854
03-07-17,4757369307,242526,41037200000,2564.06,964112000,2137.5,263.7663524
04-07-17,4288968211,255185,42067900000,2601.64,985516000,1887.5,294.1990455
05-07-17,4507651991,232364,42760800000,2601.99,941566000,1887.5,241.2651201
06-07-17,4966905102,242123,42851400000,2608.56,761957000,1950,240.2096984
07-07-17,4509903512,243335,42864200000,2518.66,917412000,1750,246.8317837
08-07-17,3291622118,217922,41417700000,2571.34,733330000,1962.5,196.819033
09-07-17,3489444423,187041,42283200000,2518.44,527856000,1850,157.9637222
10-07-17,4634750041,236668,41509000000,2372.56,1111200000,2362.5,195.6538779
11-07-17,4925338053,280295,39224200000,2337.79,1329760000,2287.5,219.6862868
12-07-17,3879325295,241995,38355900000,2398.84,1117410000,2087.5,204.2032969
13-07-17,4119986480,247355,39511000000,2357.9,835770000,2012.5,211.8444423
14-07-17,4084496364,238562,38823100000,2233.34,882503000,1812.5,223.9911859
15-07-17,3101752893,231942,36681300000,1998.86,993608000,1562.5,389.651531
16-07-17,2649296116,200785,32767600000,1929.82,1182870000,1962.5,165.7800557
17-07-17,4332925409,219898,31795000000,2228.41,1201760000,1925,190.6879168
18-07-17,4419160477,249043,36749400000,2318.88,1512450000,1950,209.9692981
19-07-17,4339689558,263787,38227800000,2273.43,1245100000,1937.5,215.0179907
20-07-17,5261589721,238774,37356800000,2817.6,2249260000,2112.5,227.15089
21-07-17,5185787283,304511,46719000000,2667.76,1489450000,2150,288.4218129
22-07-17,3783521613,223198,43929600000,2810.12,1177130000,2000,171.0369199
23-07-17,3214476833,180859,46231100000,2730.4,1072840000,2150,125.3769382
24-07-17,5008138352,239894,44995600000,2754.86,866474000,2225,166.9635299
25-07-17,17398058966,243888,45410100000,2576.48,1460090000,1850,168.492933
26-07-17,8026970799,237706,42455000000,2529.45,937404000,1837.5,167.53482
27-07-17,4790162056,225215,41816500000,2671.78,789104000,1925,166.2705696
28-07-17,9676909574,247057,44144400000,2809.01,1380100000,1874.99997,188.4313533
29-07-17,9869090395,210977,46246700000,2726.45,803746000,1962.5,156.4666534
30-07-17,22536711276,183998,44890700000,2757.18,705943000,1837.5,138.1168222
31-07-17,6862145544,230867,45535800000,2875.34,860575000,1812.5,194.8688662
01-08-17,6332521702,131726,47321800000,2718.26,1324670000,1862.5,75.94662049
02-08-17,5890966174,209169,44950800000,2710.67,1094950000,1900,130.5148568
03-08-17,3860385369,212879,44666400000,2804.73,804797000,1724.99999,124.1059642
04-08-17,4184590301,235613,46276200000,2895.89,1002120000,2237.5,113.4712362
05-08-17,4575673245,239594,47778200000,3252.91,1945700000,2212.5,113.566787
06-08-17,3640938880,199487,53720900000,3213.94,1105030000,1750,87.90639939
07-08-17,5280289648,248849,52987300000,3378.94,1482280000,1912.5,121.8264918
08-08-17,7162045732,275410,55590300000,3419.94,1752760000,2050,159.0631105
09-08-17,5983670478,260817,56424900000,3342.47,1468960000,1725,157.9519131
10-08-17,7515485487,257831,55134700000,3381.28,1515110000,1675,193.1860029
11-08-17,9968044814,283857,55668000000,3650.62,2021190000,1799.999995,234.9447078
12-08-17,6999731685,260386,60242100000,3884.71,2219590000,1687.5,210.7524022
13-08-17,7808845571,263162,64034100000,4073.26,3159090000,1850,189.7110465
14-08-17,9763115499,255232,67112300000,4325.13,2463090000,1625,249.1882738
15-08-17,8263517570,310850,71425500000,4181.93,3258050000,1900,350.4503826
16-08-17,10224797569,274736,69342700000,4376.63,2272040000,1625,347.5250086
17-08-17,9977479030,347140,72389100000,4331.69,2553360000,2237.5,365.3163491
18-08-17,8998938266,312101,71406500000,4160.62,2941710000,1862.5,337.9619232
19-08-17,8257748551,266681,68333100000,4193.7,2975820000,1887.5,265.9117988
20-08-17,6373529213,210722,69192700000,4087.66,2109770000,1625,208.9819963
21-08-17,8258071050,236657,67567100000,4001.74,2800890000,1437.5,297.9649648
22-08-17,6208356661,196194,66051000000,4100.52,3764240000,1112.5,334.1847451
23-08-17,8541849606,315575,67553000000,4151.52,2369820000,1987.499999,541.9706816
24-08-17,5954961894,203704,68363900000,4334.68,2037750000,1262.499182,386.0000518
25-08-17,4793574114,208068,71595100000,4371.6,1727970000,1262.5,425.8158792
26-08-17,5236226615,226380,72249100000,4352.4,1511610000,1312.5,425.3131221
27-08-17,4690608414,261736,71809200000,4382.88,1537460000,1937.5,358.8427278
28-08-17,6514365124,223642,72467900000,4382.66,1959330000,1612.5,378.1784669
29-08-17,7321523131,280967,72553800000,4579.02,2486080000,1862.5,461.7601417
30-08-17,5828793899,271298,75556600000,4565.3,1937850000,2100,388.4975306
31-08-17,6428944045,280561,75322300000,4703.39,1944930000,2037.49997,413.2149269
01-09-17,6808696241,283496,77748400000,4892.01,2599080000,2174.99999,382.7420165
02-09-17,5240721255,236647,81060600000,4578.77,2722140000,2050,290.49926
03-09-17,5008188577,195135,75841700000,4582.96,1933190000,1925,239.1352699
04-09-17,7884036662,269105,75955500000,4236.31,2987330000,2187.49998,325.4017002
05-09-17,25992773612,277751,69954400000,4376.53,2697970000,2462.5,281.9048031
06-09-17,9368733181,276063,72418700000,4597.12,2172100000,2025,272.599878
