date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-10-30,0.0,562.0,2731100.0,0.614064,48427.0,19416.0137284,73.9040856426,
2014-10-31,0.0,535.0,2663690.0,0.607218,37303.0,19771.4595058,69.5851702653,
2014-11-01,0.0,446.0,2647220.0,0.585832,33872.0,19343.7379952,57.7415125714,
2014-11-02,0.0,449.0,2568260.0,0.579494,26877.0,18841.9876977,61.1533519544,
2014-11-03,0.0,580.0,2541950.0,0.576323,40900.0,18434.9983004,75.8726209076,
2014-11-04,0.0,561.0,2543340.0,0.547635,42253.0,19511.0796021,73.3797550201,
2014-11-05,0.0,538.0,2430850.0,0.571982,25458.0,18049.9432169,69.4415986421,
2014-11-06,0.0,575.0,2540200.0,0.595903,28528.0,20633.9127941,74.8788429884,
2014-11-07,0.0,535.0,2626730.0,0.616295,29987.0,19471.0593263,63.1624008646,
2014-11-08,0.0,517.0,2785880.0,0.643877,40713.0,17149.006566,64.6487448523,
2014-11-09,0.0,607.0,2903700.0,0.721369,44247.0,18698.3817429,77.0270699574,
2014-11-10,0.0,693.0,3246790.0,0.735697,67836.0,19739.2901328,88.7386230872,
2014-11-11,0.0,533.0,3341990.0,0.717955,30147.0,18273.9657491,69.4339892829,
2014-11-12,0.0,1034.0,3282510.0,0.73232,75047.0,19084.7754955,91.8244581036,
2014-11-13,0.0,868.0,3374860.0,0.70453,41143.0,18694.5553991,67.4501829064,
2014-11-14,0.0,811.0,3227210.0,0.689225,65338.0,19752.3363769,57.3176731492,
2014-11-15,0.0,796.0,3202520.0,0.641145,31336.0,18486.880673,58.2091527474,
2014-11-16,0.0,755.0,2967190.0,0.654531,27107.0,18487.1925965,53.4908122837,
2014-11-17,0.0,715.0,3039770.0,0.58478,152764.0,18917.9832567,70.0618663351,
2014-11-18,0.0,766.0,2744180.0,0.599073,49912.0,18670.3819781,57.2382789094,
2014-11-19,0.0,521.0,2806170.0,0.559003,25761.0,18753.4697359,48.0488257068,
2014-11-20,0.0,520.0,2636230.0,0.525171,23232.0,18365.7298815,41.4788561558,
2014-11-21,0.0,656.0,2449300.0,0.53249,34458.0,19030.9729727,50.3247477188,
2014-11-22,0.0,587.0,2538420.0,0.534829,26877.0,18472.4411343,40.1689375696,
2014-11-23,0.0,687.0,2557650.0,0.526897,31247.0,18666.9804089,48.6963285181,
2014-11-24,0.0,773.0,2521740.0,0.53174,29694.0,18183.8848978,59.0875285553,
2014-11-25,0.0,1103.0,2558050.0,0.595471,84303.0,19096.7295344,97.4292301291,
2014-11-26,0.0,928.0,2814430.0,0.562741,29237.0,18232.769162,75.056429458,
2014-11-27,0.0,1176.0,2718540.0,0.55754,10861.0,18570.2797012,108.802761152,
2014-11-28,0.0,788.0,2711830.0,0.564761,17670.0,18681.2810487,61.1750110604,
2014-11-29,0.0,663.0,2757520.0,0.565711,17081.0,18994.5824331,49.0170275591,
2014-11-30,0.0,781.0,2795300.0,0.567552,14933.0,17406.6796295,67.9049723296,
2014-12-01,0.0,780.0,2778070.0,0.4745,78718.0,17945.7017605,64.4365313287,
2014-12-02,0.0,768.0,2340440.0,0.527409,21322.0,18718.7117229,63.8962418355,
2014-12-03,0.0,633.0,2619290.0,0.507566,26153.0,18491.4626625,49.0405343823,
2014-12-04,0.0,724.0,2533220.0,0.456468,18052.0,18495.8953938,57.9468443101,
2014-12-05,0.0,632.0,2273710.0,0.428893,45855.0,18719.2899683,50.2134323829,
2014-12-06,0.0,629.0,2143880.0,0.443703,18704.0,18834.4487376,43.8817611594,
2014-12-07,0.0,561.0,2232200.0,0.470556,21888.0,18270.4724207,41.6009178868,
2014-12-08,0.0,653.0,2377730.0,0.448344,36453.0,18216.0051658,52.8158855078,
2014-12-09,0.0,627.0,2267930.0,0.389608,28887.0,18184.8204386,46.8727757106,
2014-12-10,0.0,624.0,1978920.0,0.389659,18125.0,16403.6608102,46.5236203888,
2014-12-11,0.0,652.0,1959700.0,0.398488,22967.0,18311.7442148,47.2227899648,
2014-12-12,0.0,640.0,1992170.0,0.375733,16404.0,18601.9817696,47.7633741225,
2014-12-13,0.0,564.0,1899730.0,0.375961,17428.0,18035.8044633,40.1123788968,
2014-12-14,0.0,498.0,1898350.0,0.383506,13827.0,18345.4779294,37.3148433797,
2014-12-15,0.0,618.0,1956960.0,0.382897,23998.0,17897.6413659,47.656537693,
2014-12-16,0.0,537.0,1938870.0,0.337857,41022.0,18147.6743048,43.6802830317,
2014-12-17,0.0,720.0,1755550.0,0.338319,33392.0,17626.6366868,65.5557525231,
2014-12-18,0.0,659.0,1710790.0,0.316383,17760.0,17965.6350223,51.3650219654,
2014-12-19,0.0,933.0,1599440.0,0.319859,16495.0,18153.7447988,93.3778769145,
