date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-08-16,380894.829652,1291.0,3808210.0,1.6,33544.0,9017.1614457,8.87686963999,
2016-08-17,398495.169297,1203.0,3851850.0,1.61,11552.0,7745.63700087,7.80041220001,
2016-08-18,136024.908404,1596.0,3877850.0,1.61,10036.0,8534.25712568,10.31181924,
2016-08-19,106560.358777,1198.0,3866760.0,1.6,14135.0,8060.76558729,10.97995398,
2016-08-20,291121.544401,1596.0,3874980.0,1.56,12980.0,6868.47966532,9.18077125,
2016-08-21,526086.2726,1173.0,3797890.0,1.56,12639.0,9601.03926639,7.90545605999,
2016-08-22,730234.562359,3177.0,3804200.0,1.54,24500.0,6794.31834003,21.48258892,
2016-08-23,56985.3806659,591.0,3763860.0,1.49,20945.0,6742.97588406,4.05448,
2016-08-24,420846.974582,2882.0,3641880.0,1.53,16570.0,9161.77603198,22.31159679,
2016-08-25,79711.8878785,719.0,3776630.0,1.51,10063.0,8602.71373364,6.14729803,
2016-08-26,402382.583583,2946.0,3749780.0,1.51,41102.0,6777.20418804,23.27652344,
2016-08-27,87473.949836,703.0,3739710.0,1.48,6302.0,9435.60246382,7.01721408999,
2016-08-28,230119.961783,1784.0,3679290.0,1.5,12230.0,7918.14765404,10.66706896,
2016-08-29,159594.515861,1558.0,3764200.0,1.48,21481.0,6919.82212129,11.14836929,
2016-08-30,148580.40845,1191.0,3750860.0,1.47,26439.0,7798.34859011,9.36220545002,
2016-08-31,122467.069481,1431.0,3711980.0,1.43,18758.0,9224.52792261,10.81475533,
2016-09-01,89289.2311359,1058.0,3607470.0,1.46,29262.0,8214.7929552,8.46743923001,
2016-09-02,229639.698623,1195.0,3696240.0,1.45,18695.0,7073.8494892,10.03748935,
2016-09-03,191577.830247,1186.0,3644210.0,1.5,24292.0,8112.10804326,8.35016296001,
2016-09-04,231822.830044,2052.0,3821160.0,1.52,34400.0,9452.71661581,15.53518742,
2016-09-05,69252.9642175,748.0,3889440.0,1.52,27482.0,7011.09759857,6.82836487,
2016-09-06,240738.478794,2180.0,3898130.0,1.5,56948.0,6834.25136134,15.16227656,
2016-09-07,147591.818812,845.0,3863950.0,1.51,21606.0,8209.08823787,8.16724169001,
2016-09-08,532029.711224,2304.0,3905160.0,1.53,21370.0,7586.31384871,15.16845348,
2016-09-09,141525.687124,1379.0,3951470.0,1.54,27070.0,8862.08068362,8.65024390999,
2016-09-10,424353.372734,3761.0,3977580.0,1.53,23328.0,7308.81606412,23.50563428,
2016-09-11,311169.416797,2031.0,3983000.0,1.47,8700.0,9223.56772234,13.97223312,
2016-09-12,197847.130862,1653.0,3810660.0,1.44,15434.0,6783.53021098,25.39746381,
2016-09-13,158897.277221,1889.0,3780370.0,1.47,32531.0,8189.940721,18.93849063,
2016-09-14,50332.7912397,789.0,3857330.0,1.47,27838.0,7579.93134316,6.85206894999,
2016-09-15,100031.89708,1205.0,3873460.0,1.44,17389.0,7851.0466222,21.42941996,
2016-09-16,76204.0398107,749.0,3797060.0,1.45,17668.0,7879.2877971,7.28635928,
2016-09-17,176095.734466,1838.0,3836320.0,1.41,19229.0,9144.49243262,14.33831066,
2016-09-18,371288.179551,3358.0,3728900.0,1.3,58522.0,7743.73015758,24.0692093699,
2016-09-19,71856.7441546,883.0,3429290.0,1.24,33713.0,7777.61956746,9.42190701999,
2016-09-20,175690.034059,1981.0,3328660.0,1.31,41154.0,7122.42430978,14.33435987,
2016-09-21,259626.024685,1290.0,3513010.0,1.18,30537.0,8088.27249136,10.52929809,
2016-09-22,78947.4180374,982.0,3162100.0,1.2,12077.0,8410.22188522,7.63872012,
2016-09-23,563183.369688,3522.0,3251990.0,1.21,17920.0,8195.58895598,23.44546819,
2016-09-24,31289.9831071,646.0,3261830.0,1.22,11178.0,7675.95133782,4.28178792,
2016-09-25,239313.28483,1733.0,3318120.0,1.2,10850.0,7800.21250738,11.36366453,
2016-09-26,123881.414374,1035.0,3262830.0,1.14,85566.0,8026.14190658,7.96432131999,
2016-09-27,2299185.57473,5250.0,3158470.0,1.08,17972.0,8257.71954076,42.12437649,
2016-09-28,222874.023559,1988.0,2956620.0,1.05,9612.0,7704.19251272,15.87181149,
2016-09-29,189819.670636,3792.0,2887520.0,1.03,12671.0,8193.35203157,33.18285195,
2016-09-30,107212.809845,1383.0,2826060.0,0.977073,18633.0,7957.85977944,10.8959095,
2016-10-01,78203.6001396,1364.0,2671470.0,1.01,21779.0,7767.72117609,10.91093095,
2016-10-02,50409.6529941,676.0,2803930.0,0.977,17194.0,7678.2441864,5.35094616002,
2016-10-03,323728.480814,3283.0,2715130.0,1.07,32081.0,7778.90579988,31.37568795,
