date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-12-24,107544.485596,13480.0,65060000.0,0.863262,354646.0,26686.5625,45.7546378631,
2015-12-25,59714.6462422,9505.0,65275400.0,0.870363,187114.0,26803.59375,26.5940592965,
2015-12-26,124123.676185,10694.0,65961900.0,0.854603,425282.0,26560.15625,31.2961851884,
2015-12-27,67991.4279599,21856.0,64650000.0,0.856365,164565.0,26853.75,86.6343450292,
2015-12-28,373444.535101,12325.0,64913200.0,0.845005,235134.0,27057.96875,36.4004906885,
2015-12-29,249913.401406,11292.0,63985600.0,0.873054,215742.0,26661.09375,33.1892110499,
2015-12-30,196241.378416,21716.0,66314200.0,0.911958,604078.0,26736.25,76.1322840017,
2015-12-31,363658.519242,10257.0,69207400.0,0.933542,663994.0,26908.28125,25.0673246473,
2016-01-01,326639.542431,8206.0,70870900.0,0.948024,206062.0,26070.3125,15.6508949367,
2016-01-02,242939.988266,9140.0,71933100.0,0.937124,255504.0,27383.90625,19.3597908119,
2016-01-03,360401.805781,9248.0,71275900.0,0.971905,407632.0,27675.78125,19.4483166825,
2016-01-04,147104.43081,9425.0,73853900.0,0.95448,346245.0,27420.625,21.3104318963,
2016-01-05,984653.311855,16380.0,72442400.0,0.950176,219833.0,27839.21875,60.3564445043,
2016-01-06,248999.69644,17007.0,72229700.0,0.95086,308791.0,27625.46875,66.5339184502,
2016-01-07,329913.540098,22025.0,72692900.0,0.942005,647462.0,27022.1875,65.5065476024,
2016-01-08,193701.737476,10891.0,71724000.0,0.986789,545600.0,27996.71875,26.0495075445,
2016-01-09,208000.882321,11692.0,75001800.0,0.986833,226281.0,27595.78125,39.3005175209,
2016-01-10,140793.543899,10255.0,75031200.0,0.999231,390888.0,27287.96875,26.3260527733,
2016-01-11,534831.0759,10846.0,76096500.0,1.06,1011920.0,27005.15625,25.5135651128,
2016-01-12,1129121.49775,10824.0,81217300.0,1.14,2898760.0,25900.78125,25.6307222675,
2016-01-13,478245.089188,17634.0,86530000.0,1.13,1005910.0,26535.3125,60.3126094436,
2016-01-14,395675.048962,10617.0,85539300.0,1.19,751961.0,26919.21875,26.776176405,
2016-01-15,1143921.06638,9827.0,90321700.0,1.21,3910550.0,26797.34375,23.1601242178,
2016-01-16,696879.897529,10622.0,93099400.0,1.22,2462630.0,26523.125,22.6502570573,
2016-01-17,493375.694143,9707.0,93207300.0,1.33,1171150.0,26599.84375,17.0397021972,
2016-01-18,3240292.05052,12883.0,101699000.0,1.43,4278930.0,26620.15625,30.9188099799,
2016-01-19,1699792.94791,13383.0,108628000.0,1.37,2446740.0,26092.8125,35.576958228,
2016-01-20,918332.170348,10549.0,104124000.0,1.53,2933220.0,26542.5,19.0134918696,
2016-01-21,767278.036116,10636.0,117111000.0,1.55,1614960.0,25919.21875,20.2959758345,
2016-01-22,1378536.9992,13752.0,118244000.0,1.5,1567240.0,26255.0,31.1813250746,
2016-01-23,2253391.83843,10946.0,115002000.0,1.97,7370980.0,25769.6875,17.4328034106,
2016-01-24,4110211.40181,12715.0,145358000.0,2.14,9669770.0,27239.21875,23.7308825767,
2016-01-25,5348715.2183,17048.0,164313000.0,2.5,10739300.0,25700.78125,40.1912428608,
2016-01-26,3294861.31491,16451.0,193838000.0,2.28,13939200.0,26985.46875,37.8980575476,
2016-01-27,2907463.51423,18660.0,172061000.0,2.39,6961080.0,26104.53125,56.8601467197,
2016-01-28,2332460.58875,16692.0,184294000.0,2.53,4903850.0,26560.9375,41.3560110411,
2016-01-29,2150068.60983,16323.0,194815000.0,2.49,6662340.0,26164.21875,37.4103434275,
2016-01-30,2425525.23648,14594.0,192176000.0,2.45,3725080.0,26193.125,35.4292821681,
2016-01-31,2529748.86971,14092.0,187289000.0,2.31,5847500.0,25681.875,33.8837693668,
2016-02-01,1325896.95984,14122.0,177881000.0,2.21,3994100.0,26431.25,32.5392274162,
2016-02-02,1511014.0559,14242.0,169923000.0,2.44,3451270.0,25864.6875,29.4629278384,
2016-02-03,1569530.23346,14218.0,186609000.0,2.53,3987750.0,27301.71875,27.7291754773,
2016-02-04,851217.941566,14273.0,194126000.0,2.58,3552320.0,26562.34375,32.7175018566,
2016-02-05,1464271.57798,15140.0,197363000.0,2.54,2636700.0,26558.59375,38.9743714932,
2016-02-06,592095.109826,31337.0,194621000.0,2.53,1921240.0,26345.78125,240.782836139,
2016-02-07,2650942.17363,14219.0,194884000.0,2.96,7007060.0,26684.6875,53.1207339074,
2016-02-08,4685192.40606,14598.0,228504000.0,3.18,9725690.0,26651.875,37.8124273589,
2016-02-09,6328946.01929,15453.0,244110000.0,4.04,17954000.0,26474.21875,50.1669254837,
2016-02-10,8599113.96105,17079.0,307684000.0,4.44,28640400.0,26161.25,58.8842443713,
2016-02-11,10799300.0882,21064.0,345964000.0,6.01,26408200.0,26477.8125,46.5235472664,
2016-02-12,11669212.1484,18001.0,457618000.0,5.55,23360800.0,26498.90625,33.065545419,
2016-02-13,6964533.83811,19247.0,437667000.0,5.39,24218800.0,26884.6875,36.1185857096,
2016-02-14,4818277.49365,16571.0,416193000.0,5.24,11226500.0,26329.0625,27.7730442997,
2016-02-15,3874138.14363,17096.0,410643000.0,5.29,13934200.0,26225.3125,30.7253429587,
2016-02-16,5615272.29945,17458.0,410605000.0,4.32,15889100.0,26445.78125,33.2945208106,
2016-02-17,2835097.69593,19901.0,330635000.0,3.76,15451000.0,25672.03125,41.0193936772,
2016-02-18,4958469.06486,16895.0,291068000.0,4.4,17054000.0,26214.84375,29.2699233549,
2016-02-19,2341952.58532,17788.0,338222000.0,4.74,7666320.0,26655.46875,37.0360032943,
2016-02-20,5173419.42715,16664.0,361281000.0,4.34,8631090.0,26560.78125,26.7916448964,
2016-02-21,2218207.62501,16981.0,336572000.0,4.65,6413550.0,26536.5625,28.140680308,
2016-02-22,4521115.83306,18096.0,360185000.0,5.62,15056200.0,26757.8125,32.5491110595,
2016-02-23,8666088.22954,18357.0,439084000.0,5.59,13380600.0,26170.0,94.1643662476,
2016-02-24,13071016.7377,19476.0,432977000.0,6.24,11426500.0,26426.875,52.032071341,
2016-02-25,5628707.53097,19412.0,478149000.0,6.1,21471800.0,26823.75,31.6128430903,
2016-02-26,23749558.1999,20374.0,466797000.0,5.92,9526860.0,26654.0625,50.8616404256,
2016-02-27,13970452.7139,18903.0,461169000.0,6.43,8903210.0,26196.09375,28.3747446946,
2016-02-28,5042279.44432,18954.0,495545000.0,6.47,9851660.0,26425.78125,29.3587208003,
2016-02-29,4510987.26754,20146.0,499587000.0,6.34,7648020.0,25229.53125,32.9441902138,
2016-03-01,9973171.79018,21664.0,489188000.0,7.65,23098100.0,26481.09375,33.9508403306,
2016-03-02,30482016.3069,23485.0,591078000.0,8.47,29130200.0,26644.21875,39.0787626379,
2016-03-03,19495447.5922,24751.0,653959000.0,9.29,40314900.0,26111.25,35.3327310901,
2016-03-04,15731429.1898,24159.0,716027000.0,10.41,35520100.0,25881.5625,33.9631795907,
2016-03-05,31501683.4037,26956.0,803827000.0,11.0,56439600.0,26585.9375,33.8981528103,
2016-03-06,18357323.1298,27548.0,868736000.0,11.38,39112000.0,25399.6875,37.6921226264,
2016-03-07,14124200.3418,23178.0,886447000.0,9.55,34085100.0,25985.46875,30.3772576273,
2016-03-08,21148482.2939,23950.0,743456000.0,9.85,25524300.0,25823.125,33.3474639412,
2016-03-09,13385180.7375,24374.0,760017000.0,11.9,27540500.0,25740.78125,26.064171433,
2016-03-10,9687778.88263,24727.0,922452000.0,11.3,26851500.0,26630.0,20.3466620474,
2016-03-11,10421009.1581,23042.0,871511000.0,11.08,21002700.0,26302.5,19.2479047956,
2016-03-12,20663735.2421,27799.0,864733000.0,13.53,48957300.0,26370.15625,24.2939252773,
2016-03-13,28689934.5523,28014.0,1049930000.0,14.47,43915100.0,27250.46875,25.6417147769,
2016-03-14,20325476.896,28359.0,1128180000.0,12.45,58385100.0,26407.96875,27.7887085331,
2016-03-15,16859927.422,29149.0,1011090000.0,13.01,28404500.0,31223.59375,24.0129653977,
2016-03-16,13957469.9243,27458.0,1013020000.0,12.52,24335500.0,31490.15625,23.8727859454,
2016-03-17,19324010.3142,33445.0,977389000.0,11.08,41650600.0,32024.53125,31.6680980213,
2016-03-18,25913809.4598,31727.0,867949000.0,11.0,53956800.0,31282.8125,27.4326886832,
2016-03-19,8341437.08319,34712.0,875689000.0,10.53,26735700.0,32079.0625,44.2853796416,
2016-03-20,5734730.58758,32304.0,822297000.0,10.32,17651100.0,31587.65625,35.7288538516,
2016-03-21,10573238.0633,32327.0,805997000.0,11.86,28572600.0,31394.21875,32.4623890738,
2016-03-22,7725836.68673,32812.0,929610000.0,11.27,19730300.0,31711.875,26.1394891028,
2016-03-23,7120119.12011,31562.0,887595000.0,12.42,19353200.0,31294.0625,32.6582983315,
2016-03-24,10715861.1139,36705.0,975295000.0,11.23,26081800.0,32071.09375,41.4097826339,
2016-03-25,5953052.65003,36665.0,883012000.0,10.74,13782000.0,31889.84375,40.3548918251,
2016-03-26,3658315.19641,36537.0,844742000.0,10.97,9425480.0,31928.4375,35.0564205112,
2016-03-27,12226394.1981,29895.0,862211000.0,10.42,16744800.0,31630.78125,19.2099077568,
2016-03-28,9258310.97877,33508.0,819007000.0,11.67,23188300.0,31313.4375,26.3821260856,
2016-03-29,15076214.3141,33803.0,923114000.0,11.66,17684200.0,31437.8125,23.9127898866,
2016-03-30,16323173.8211,36649.0,911902000.0,11.95,19351200.0,31700.46875,37.3774814231,
2016-03-31,10238662.1928,31397.0,936992000.0,11.4,14966700.0,31388.90625,25.0216632981,
2016-04-01,4461797.74029,33194.0,896537000.0,11.66,11373100.0,31884.6875,24.2374098938,
2016-04-02,4362835.45561,29155.0,914995000.0,11.6,8682620.0,31081.25,18.065663951,
2016-04-03,2535912.78493,29479.0,915175000.0,11.62,5580550.0,31729.6875,17.9368728686,
2016-04-04,4902457.05217,34797.0,914560000.0,11.16,9599070.0,31953.125,24.8694159203,
2016-04-05,7169725.14218,39041.0,883170000.0,10.44,20557300.0,31574.84375,28.6069272826,
2016-04-06,6295227.81623,31977.0,823420000.0,10.69,16997100.0,31262.65625,21.6791327625,
2016-04-07,7290744.57019,31756.0,843091000.0,10.07,13464500.0,31167.34375,21.4127194869,
2016-04-08,5345485.24728,33911.0,794705000.0,9.72,14660600.0,31914.375,25.167538266,
2016-04-09,11959543.8284,31859.0,764797000.0,9.15,16194800.0,30913.59375,19.9980599971,
2016-04-10,10554923.3856,32161.0,722133000.0,8.94,42613400.0,31774.21875,19.4470129477,
2016-04-11,5387454.25823,30227.0,706074000.0,8.64,15138100.0,30970.9375,18.6565029086,
2016-04-12,8112881.73578,34592.0,682395000.0,7.44,23190100.0,31385.9375,22.906012148,
2016-04-13,9149530.28224,35988.0,587994000.0,8.04,31403300.0,31486.09375,32.96712421,
2016-04-14,7919292.21319,34716.0,638330000.0,8.39,13590700.0,31401.09375,31.7285716006,
2016-04-15,4877016.53645,34895.0,663169000.0,8.24,12179000.0,31733.4375,23.3788742306,
2016-04-16,3732245.51626,30432.0,651554000.0,8.61,9888460.0,31531.25,17.2244827782,
2016-04-17,7678987.12096,40159.0,682467000.0,9.31,24619600.0,31499.375,30.2081937039,
2016-04-18,5772712.504,33457.0,738916000.0,9.04,21084100.0,31863.28125,20.0991878237,
2016-04-19,3559057.62442,32577.0,718825000.0,8.71,12899100.0,31326.5625,19.10494585,
2016-04-20,5714833.72951,32843.0,688434000.0,8.47,15634700.0,31831.40625,23.8484106082,
2016-04-21,3834064.12816,36181.0,670104000.0,8.1,13355400.0,31373.90625,30.3808260505,
2016-04-22,5898462.28433,31586.0,646298000.0,7.82,13309300.0,31576.71875,20.5760795602,
2016-04-23,8406587.40524,31763.0,618147000.0,8.29,14565200.0,31693.59375,19.5139447522,
2016-04-24,3002245.81287,33970.0,658203000.0,8.0,10786400.0,31493.75,22.4860145178,
2016-04-25,5381922.86591,35325.0,635784000.0,7.55,18239900.0,32138.28125,23.8621661786,
2016-04-26,8610293.20625,32495.0,597819000.0,7.4,17667300.0,31287.8125,21.6593834799,
2016-04-27,6066514.44173,33772.0,587076000.0,7.76,19254500.0,31875.0,20.450152725,
2016-04-28,5581957.8912,34251.0,615316000.0,7.17,11576000.0,31682.5,22.6386238477,
2016-04-29,4536745.80983,37277.0,573124000.0,7.46,8762080.0,31683.59375,23.4352529152,
2016-04-30,23857775.2668,45676.0,592992000.0,8.81,36573300.0,31891.71875,32.1524560635,
2016-05-01,15623355.8277,38442.0,698377000.0,8.85,16713800.0,31009.0625,36.7006692374,
2016-05-02,19494963.1729,41654.0,708137000.0,10.16,41019200.0,31912.1875,27.4278673978,
2016-05-03,13130479.843,37701.0,809644000.0,9.31,21463900.0,31794.375,26.8409902307,
2016-05-04,10349373.8754,37333.0,747638000.0,9.41,17622400.0,31458.75,27.3227470289,
2016-05-05,10859671.9744,38564.0,749038000.0,9.83,18296200.0,31776.25,31.1348114447,
2016-05-06,19145504.9628,41105.0,782261000.0,9.35,21510600.0,31741.40625,35.1748890596,
2016-05-07,14253244.9905,35795.0,743166000.0,9.37,10806500.0,31573.125,24.2278234342,
2016-05-08,13498337.2677,39960.0,748030000.0,9.48,15031000.0,31849.21875,28.9009012759,
2016-05-09,18874079.2804,38421.0,758000000.0,9.3,13085300.0,31801.40625,26.3419338861,
2016-05-10,19357807.4633,40566.0,741417000.0,9.36,9321790.0,31700.9375,27.7014495532,
2016-05-11,30535401.2263,40649.0,753600000.0,10.0,15267500.0,31253.125,31.6268258168,
2016-05-12,32860376.3995,44830.0,798952000.0,10.06,24137700.0,32257.03125,39.262539722,
2016-05-13,85443046.5915,47587.0,804647000.0,10.51,31276900.0,32196.71875,43.1900099362,
2016-05-14,60569728.7822,45649.0,840395000.0,10.24,18808000.0,31667.8125,35.4513350692,
2016-05-15,14901115.4523,42986.0,819399000.0,9.96,9218400.0,31805.46875,31.3052073619,
